,decimalLatitude,decimalLongitude,month,class,diversity,CHL,NPP,CO2,nitrate,PAR,phosphate,salinity,silicate,T,times,rate
35377,72.5,-90.5,8,northp,6,0.5462,292.2160475,301.8933897,0.44362,17.50989101,0.820513333,29.63550186,6.43815,0.887952685,10,1.666666667
35378,72.5,-91.5,8,northp,4,0.4125,303.9775331,301.8933897,0.37042,22.25801077,0.60726,29.29494667,6.11169,0.810225129,10,2.5
35379,72.5,-93.5,8,northp,5,0.5657,244.441503,291.3287781,0.62387,18.32948103,0.68463,28.85185051,6.10236,0.162508994,10,2
35380,72.5,-69.5,8,northp,2,0.5092,627.3135128,293.4161072,1.87246,21.63897014,0.46157,29.710289,13.03498,4.143586636,3,1.5
35381,72.5,-92.5,8,northp,4,0.4916,317.6568608,302.6530914,0.51708,16.67141192,0.72185,28.8831234,5.53428,0.183160305,9,2.25
35382,72.5,-80.5,8,northp,2,0.9576,732.6697929,304.5414407,0.63099,18.84591445,0.608725,30.71679497,36.67053,2.173007727,2,1
35383,72.5,-71.5,8,northp,2,0.5657,596.6636308,292.7190694,1.33652,22.14859169,0.52092,30.05333138,19.59682,3.82674861,2,1
35384,72.5,18.5,9,northp,6,0.5092,715.7123667,332.5997314,1.112975,11.06337936,0.211088,34.69297028,2.53602,8.16468811,16,2.666666667
35385,72.5,17.5,9,northp,1,0.9246,756.1764792,328.7241211,0.649394,10.80958768,0.202592667,34.78536606,1.89544,8.380364418,2,2
35386,72.5,-73.5,10,northp,5,NA,447.0489535,441.3442614,0.92314,4.270729731,0.493343333,30.8768692,20.46204,-2.194057226,8,1.6
35387,72.5,-68.5,10,northp,5,NA,624.7728976,418.0120544,1.16321,3.0434762,0.33663,31.26692963,6.10744,-0.890492857,8,1.6
35388,72.5,-70.5,10,northp,5,NA,611.3909065,426.6304321,1.89046,3.418962329,0.347655,30.74230385,9.026305,-1.66942668,8,1.6
35389,72.5,-71.5,10,northp,3,NA,558.9565637,426.0710297,0.89868,3.67631998,0.37789,30.59048653,16.32485,-1.805353642,5,1.666666667
35390,72.5,-76.5,10,northp,5,NA,359.1018937,436.8021925,0.77226,2.595101147,0.43152,16.58121244,37.12988,-0.603911766,8,1.6
35391,72.5,-69.5,10,northp,6,NA,718.2847239,422.1402588,1.67338,3.203753986,0.41724,30.99654388,9.62083,-1.364443779,10,1.666666667
35392,72.5,-74.5,10,northp,4,NA,381.2384458,432.6847535,1.35817,4.453254045,0.421683333,31.05496979,26.60659,-1.458909988,6,1.5
35393,72.5,18.5,6,northp,12,0.4125,959.7680883,377.2794495,2.47674,30.37069278,0.38887,35.03422165,2.456565,7.572666168,46,3.833333333
35394,72.5,-78.5,8,northp,2,NA,692.96237,293.1357086,0.61026,19.56748817,0.55469,22.91644387,37.27808,2.907203859,2,1
35395,71.5,19.5,3,northp,8,NA,235.1169336,384.9562378,10.70775,7.073313197,0.71013,34.95495224,5.18568,5.616306305,13,1.625
35396,71.5,18.5,4,northp,1,0.9576,849.6829097,363.8978577,8.590566667,20.04028256,0.57413,34.97794342,5.17042,5.497936726,1,1
35397,71.5,17.5,4,northp,2,1.268,852.2797989,362.8400879,8.044385,19.61162629,0.53501,35.2648735,5.39425,5.370304585,4,2
35398,71.5,19.5,4,northp,7,0.8322,851.9881761,371.2544861,8.925245,20.54599092,0.64917,34.96317673,4.84086,5.674938679,14,2
35399,71.5,18.5,5,northp,9,1.4591,1268.73225,350.9953613,6.02378,32.65755747,0.52049,34.99326324,4.31983,5.542406559,17,1.888888889
35400,71.5,25.5,5,northp,4,2.3847,1610.08903,341.9027634,1.78395,32.72682483,0.47573,34.97644806,4.24537,4.482535362,8,2
35401,71.5,-2.5,6,northp,5,1.4088,1362.072822,318.0725708,6.3382,31.76978659,0.5461,34.95084,4.58451,4.665107727,7,1.4
35402,71.5,16.5,6,northp,1,1.5112,1185.00525,326.5574341,2.584801667,31.2682449,0.43183,34.91524887,3.282086667,7.351359844,2,2
35403,71.5,9.5,6,northp,5,0.5462,998.0817078,338.6494141,4.504756667,30.64468237,0.41303,35.3248024,4.81801,7.347146988,7,1.4
35404,71.5,-1.5,6,northp,5,1.6211,1219.733761,320.6659546,6.95612,31.61591853,0.51856,34.9598465,4.42833,4.917938709,6,1.2
35405,71.5,19.5,6,northp,11,NA,1100.917253,371.5486755,2.32715,32.12314772,0.41226,34.98065948,2.34095,7.824856281,59,5.363636364
35406,71.5,26.5,7,northp,4,0.7232,1688.119174,314.8016292,1.83426,35.70801247,0.17794,34.80659103,1.587913333,9.082280159,7,1.75
35407,71.5,15.5,7,northp,2,0.5274,1360.826986,334.7887573,1.09542,31.82442548,0.204871667,34.7966423,2.256302,9.297678947,3,1.5
35408,71.5,-94.5,8,northp,4,NA,528.24772,306.9904407,0.40916,22.40531716,0.6695,23.82650751,5.01416,0.563241143,4,1
35409,71.5,-59.5,10,northp,6,NA,274.2964555,400.5643921,1.72243,3.438229691,0.259082,31.33952332,1.666923333,0.329381108,10,1.666666667
35410,71.5,-66.5,10,northp,6,NA,404.7174775,405.4950867,1.55496,3.69574012,0.38918,30.85889626,2.32315,-0.852648854,9,1.5
35411,71.5,-63.5,10,northp,2,NA,119.8512682,388.1812439,1.32899,3.484826916,0.23051,30.68696022,1.34424,-0.171432003,3,1.5
35412,71.5,-64.5,10,northp,4,NA,168.6295011,390.1298828,1.3506,3.42893108,0.21007,30.82050896,3.64395,-0.291703463,7,1.75
35413,71.5,-60.5,10,northp,3,NA,241.3244064,397.4197388,1.12896,3.401351217,0.30237,30.99750328,0.912,0.416853219,5,1.666666667
35414,71.5,16.5,12,northp,1,NA,287.625751,367.2619629,4.8196,7.576930964,0.82767,34.97793579,5.1972735,5.348271847,2,2
35415,71.5,-10.5,6,northp,6,1.801,1438.1451,276.9151611,3.64043,36.14887013,0.31242,35.07646179,2.86255,2.398941278,9,1.5
35416,71.5,1.5,6,northp,4,1.1821,1297.137072,321.8730164,6.95612,32.19760606,0.51856,35.14337921,4.42833,5.987401485,5,1.25
35417,71.5,-3.5,6,northp,4,1.4088,1382.963028,314.3007813,6.13155,32.48353663,0.51972,34.85139465,4.562410333,4.37767601,5,1.25
35418,71.5,-4.5,6,northp,4,0.8619,1162.707665,317.2758179,6.13083,33.50461306,0.38587,34.84600067,4.17954,3.972029209,5,1.25
35419,71.5,12.5,6,northp,6,1.1821,1092.170167,341.0549622,2.612116667,31.4042831,0.43326,35.07971954,3.57081,7.299950123,8,1.333333333
35420,71.5,-6.5,6,northp,6,3.5082,1068.538669,312.292572,4.45273,34.5731652,0.42475,34.8634491,4.582958333,3.31440711,11,1.833333333
35421,71.5,5.5,6,northp,2,0.7491,1098.454548,334.6822815,4.99503,32.61186997,0.35718,35.23805618,4.592649167,6.000708103,2,1
35422,71.5,-9.5,6,northp,4,1.2243,1358.656958,288.9685364,4.504756667,36.02230763,0.41303,35.04721832,4.81801,2.642480612,4,1
35423,71.5,6.5,6,northp,2,0.651,1069.641881,337.8517456,4.45273,32.27351926,0.42475,35.27636337,4.582958333,6.247860432,2,1
35424,70.5,20.5,3,northp,4,NA,241.47246,385.2611999,10.89826,8.026076437,0.729825,34.63955688,5.29139,4.082810879,6,1.5
35425,70.5,19.5,4,northp,8,8.7361,1593.275506,358.9973317,7.590261333,22.65969241,0.669175,34.74688721,4.3673825,5.337179184,16,2
35426,70.5,-7.5,6,northp,2,1.1821,1257.162379,252.5714722,5.020991667,35.01473466,0.390625,34.93666458,2.87214,3.7257061,5,2.5
35427,70.5,19.5,6,northp,3,0.6983,1184.151902,242.5405014,2.57423,30.31868583,0.28467,34.78471375,2.52148,6.385069847,7,2.333333333
35428,70.5,20.5,9,northp,5,2.8421,2235.738519,306.0182346,1.673615833,13.95397672,0.262175,34.53522491,1.903165833,10.40963459,13,2.6
35429,70.5,174.5,9,northp,4,0.8927,751.6722414,282.9898679,0.56784,13.87229616,0.77104,31.29748344,4.92156,2.572274923,5,1.25
35430,70.5,19.5,3,northp,4,NA,256.3603271,384.2349057,10.61139,8.028084076,0.66652,34.62068939,4.90998,4.599890709,5,1.25
35431,70.5,19.5,5,northp,5,1.679,1235.650908,308.3433974,4.705015,33.42733181,0.43393,34.86679459,3.803952,5.283043385,9,1.8
35432,69.5,-100.5,8,northp,3,0.6068,460.4617536,315.8421172,0.36946,23.48957698,0.64123,23.24949074,5.038955,1.160501361,4,1.333333333
35433,69.5,-10.5,6,northp,9,0.4916,866.1164511,279.7657776,3.34447,32.49879704,0.32573,34.97348022,2.544516667,4.472135067,20,2.222222222
35434,69.5,-101.5,8,northp,3,1.4591,587.9828877,288.0054188,0.44563,23.55946779,0.62062,23.83972549,5.102671667,1.159643292,3,1
35435,68.5,1.5,5,northp,5,0.7232,1144.57275,358.5890198,10.768536,29.51807815,0.626016,35.1828537,6.75743,7.104122162,9,1.8
35436,68.5,3.5,5,northp,9,0.6742,1206.220973,356.6539612,10.519839,29.82970664,0.650276667,35.16928482,6.24442,6.238583088,17,1.888888889
35437,68.5,4.5,5,northp,10,0.9576,1205.120081,353.9387207,11.371144,30.18033513,0.628916,35.152771,5.60836,6.262070179,14,1.4
35438,68.5,9.5,5,northp,5,1.0273,1124.896353,340.6430359,8.40007,30.8293421,0.59034,34.97021866,4.15058,7.508989334,10,2
35439,68.5,8.5,5,northp,1,0.651,1248.500567,344.0077209,6.37022,30.70186293,0.576406667,34.98892593,3.512085,7.575452328,2,2
35440,68.5,5.5,5,northp,6,0.7232,1139.911096,351.0721741,8.83888,30.84984905,0.70439,35.13145065,4.85697,6.611683369,9,1.5
35441,68.5,2.5,5,northp,1,0.8927,1153.006247,357.8019104,10.31044133,29.17254341,0.655786,35.18780899,6.99346,6.612669945,2,2
35442,68.5,-101.5,8,northp,3,0.5462,614.7864438,278.220072,0.68919,24.00553136,0.74504,23.97032356,4.996235,1.868404865,4,1.333333333
35443,68.5,-103.5,8,northp,3,0.4272,649.7556991,310.192106,0.7711,22.39725721,0.73168,24.93360901,5.157071667,1.401804447,4,1.333333333
35444,68.5,-102.5,8,northp,2,0.3983,578.2635663,289.7180688,0.67846,24.84564622,0.75497,24.7879982,5.294381667,1.644177794,3,1.5
35445,68.5,-113.5,8,northp,4,0.7232,742.7506069,309.2158645,0.64271,25.90990197,0.70984,24.73572557,5.16664,2.760224053,8,2
35446,68.5,-112.5,8,northp,3,0.7232,615.2758824,310.4624621,0.61044,25.93719024,0.81164,25.32707024,4.94937,4.937217236,6,2
35447,68.5,-105.5,8,northp,2,NA,677.3877509,310.192106,0.62706,22.03204465,0.82976,25.1458738,4.48978,1.159219615,4,2
35448,68.5,10.5,5,northp,5,0.9246,1226.497085,340.4959412,7.28598,30.5132657,0.51534,34.89799881,3.360085,7.332899094,8,1.6
35449,68.5,-11.5,6,northp,5,0.4425,812.1533114,286.0635376,3.83306,33.20659569,0.31718,34.83457947,2.285499333,3.940873384,8,1.6
35450,68.5,-8.5,6,northp,2,0.6068,924.7962558,280.8015137,1.15244,31.83810604,0.3281,34.88116837,1.91285,4.476540089,4,2
35451,68.5,-9.5,6,northp,2,0.3846,821.1382303,286.3927307,3.826828333,32.71389775,0.2977075,34.85673523,2.54062,4.314232349,2,1
35452,68.5,-10.5,6,northp,3,0.4272,843.5277642,286.649231,3.80478,33.42973459,0.359,34.84444046,2.47698,4.124128819,6,2
35453,68.5,-114.5,8,northp,3,NA,737.3708174,308.9736661,0.65012,26.2130398,0.60994,26.62512207,6.49647,3.098486662,4,1.333333333
35454,67.5,-0.5,1,northp,1,NA,180.9728568,411.6188354,11.48676,1.421090706,0.65286,35.19839859,5.06994,6.443980694,2,2
35455,67.5,-1.5,4,northp,7,0.4125,458.9237578,371.3337402,11.4524,21.28921665,0.48455,34.97990036,4.39452,6.081297398,14,2
35456,67.5,11.5,4,northp,8,4.0368,2364.764603,327.382019,9.419735,25.29863698,0.44476,34.50151443,4.08909,5.337350845,27,3.375
35457,67.5,3.5,4,northp,8,0.2707,573.9219008,381.6167908,10.25376,23.83476538,0.3742,35.26520538,5.047345,6.371280193,14,1.75
35458,67.5,12.5,4,northp,9,2.5581,1742.104136,366.090296,10.16101,24.96447377,0.425415,34.50608444,4.2997,3.834984303,22,2.444444444
35459,67.5,8.5,4,northp,5,3.3872,1989.191714,373.5022888,10.20673,25.96457798,0.48442,34.96248627,4.553755,6.851271629,11,2.2
35460,67.5,13.5,4,northp,5,1.8653,934.4735659,358.9003747,10.75679,25.55376546,0.462605,34.19440842,4.25322,2.873489857,12,2.4
35461,67.5,10.5,4,northp,6,7.0775,2671.045578,356.1432495,8.45176,26.20199466,0.51339,34.73351288,3.40749,5.449742317,20,3.333333333
35462,67.5,9.5,4,northp,7,12.4085,2504.709003,374.7038269,7.84809,26.25660577,0.355276,34.9699173,4.232901944,6.453285217,16,2.285714286
35463,67.5,-10.5,4,northp,2,0.5657,387.4578342,373.6149902,8.45176,22.13390766,0.51339,34.88169098,3.40749,1.927487969,3,1.5
35464,67.5,6.5,4,northp,6,0.6983,977.8982431,376.4479675,8.895396,25.66786616,0.43743,35.0891037,5.13147,6.436292648,9,1.5
35465,67.5,-0.5,4,northp,10,0.5657,497.6058778,374.0508118,12.01728,22.24566461,0.49558,34.98996353,5.5978625,6.197392464,24,2.4
35466,67.5,-2.5,4,northp,7,0.4125,476.9230656,374.5924683,10.02189,21.09486595,0.48533,35.00209808,4.4456125,5.670371532,13,1.857142857
35467,67.5,7.5,4,northp,5,0.4583,923.3749425,376.9799194,9.84264,25.69865783,0.36223,34.9553566,5.174656667,6.891760349,9,1.8
35468,67.5,4.5,4,northp,5,0.2904,582.2511642,376.7902832,9.80457,25.00557794,0.480720833,35.25516129,4.8796725,6.337529182,8,1.6
35469,67.5,5.5,4,northp,4,0.6983,637.4683736,376.5979004,9.854984,25.80559534,0.517935,35.19826126,5.68227,6.219174862,5,1.25
35470,67.5,-5.5,4,northp,2,0.4272,358.1865433,377.9213867,9.854984,21.29744929,0.517935,35.14094543,5.68227,3.388108015,4,2
35471,67.5,1.5,4,northp,6,0.8322,501.360505,382.5899353,11.4524,22.48048407,0.48455,35.12891388,4.39452,6.097536564,16,2.666666667
35472,67.5,-11.5,4,northp,3,0.5092,375.7421283,378.12323,9.419735,21.73769931,0.44476,34.89823914,4.08909,1.329033852,4,1.333333333
35473,67.5,0.5,4,northp,3,0.8619,512.1021453,377.5632019,12.01728,22.29821323,0.49558,35.06726456,5.5978625,5.625168324,7,2.333333333
35474,67.5,-15.5,6,northp,2,1.0273,1566.126142,295.8928833,4.61221,33.68138738,0.20927,35.30134201,1.97584,4.12256813,4,2
35475,67.5,-20.5,6,northp,6,1.679,1267.905486,277.8938599,2.78581,32.86663039,0.26382,34.62957382,1.67238,4.54163456,10,1.666666667
35476,67.5,-16.5,6,northp,6,1.1821,1289.9194,295.7098389,3.67368,33.58935612,0.28698,35.15624619,2.25624,4.422943115,13,2.166666667
35477,67.5,11.5,7,northp,6,0.6742,1542.210278,334.1627197,0.54515,35.63476247,0.115982,34.33695984,2.7052,11.31033421,10,1.666666667
35478,67.5,9.5,7,northp,6,0.5092,1407.674626,335.649231,0.73872,35.36334232,0.13031,34.5195961,2.280563333,11.71507645,10,1.666666667
35479,67.5,-23.5,7,northp,4,0.4747,711.1413419,320.6077878,1.26422,31.57523797,0.207735,32.70706558,2.19005,3.587063789,7,1.75
35480,67.5,9.5,8,northp,8,0.6742,1198.982022,310.3669434,0.52308,24.11425498,0.11821,34.50896454,2.86528,12.04262638,14,1.75
35481,67.5,-3.5,10,northp,6,NA,241.4655583,352.1992188,7.4189425,4.466559601,0.49986,35.16192245,0.76911,7.806330681,11,1.833333333
35482,67.5,-2.5,11,northp,5,NA,283.6659533,381.5285034,10.40149,1.549969185,0.59622,35.10735703,4.275326,6.613950729,10,2
35483,67.5,-6.5,4,northp,2,0.2614,329.3259994,383.9919739,8.895396,20.84382774,0.43743,35.11433792,5.13147,2.483950377,2,1
35484,67.5,-4.5,4,northp,5,0.2804,377.8658186,376.6784668,9.80457,21.53242847,0.480720833,35.06583786,4.8796725,4.434320927,7,1.4
35485,67.5,-9.5,4,northp,2,0.7491,465.3311403,372.5261536,7.84809,21.98935557,0.355276,34.99703598,4.232901944,2.033991337,2,1
35486,67.5,2.5,4,northp,4,0.2272,586.0043214,385.1639709,10.02189,23.1277341,0.48533,35.22665405,4.4456125,6.275145531,10,2.5
35487,67.5,-9.5,6,northp,9,0.2904,814.5093133,294.1400757,1.69389,33.12144291,0.31475,34.79706573,2.32433,4.801689625,20,2.222222222
35488,67.5,-22.5,7,northp,8,0.3846,731.4864708,302.7619107,2.03401,30.76583516,0.170308667,32.60003662,3.02423,4.568389893,11,1.375
35489,67.5,-0.5,11,northp,4,NA,192.4475146,386.1437683,10.77373,1.404701817,0.552836667,35.09179306,4.168115,7.248531818,6,1.5
35490,67.5,-9.5,11,northp,2,NA,202.2273335,366.3630371,8.01368,0.790101093,0.48245,34.66468048,3.08247,3.384625912,3,1.5
35491,66.5,9.5,1,northp,1,NA,174.296151,381.9436035,8.637693333,0.950559434,0.64975,35.09224319,4.78815,7.644157887,2,2
35492,66.5,11.5,2,northp,1,NA,142.8615389,382.711893,11.94617,3.443340802,0.61463,34.76988983,5.24417,6.273488045,2,2
35493,66.5,3.5,3,northp,1,0.3342,256.5341497,391.0000305,8.42129,12.5636954,0.76337,35.14251709,5.42636,5.333768368,2,2
35494,66.5,8.5,3,northp,1,0.4583,348.0480994,382.8341064,10.736815,11.96363982,0.83216,35.02041245,4.28607,6.265795231,2,2
35495,66.5,11.5,4,northp,4,7.3303,2098.533286,375.713613,10.11530667,25.73765089,0.60265,34.02996826,5.62301,5.409618855,5,1.25
35496,66.5,-11.5,4,northp,5,0.5462,645.3180386,388.1288452,10.11530667,22.20740419,0.60265,34.80866623,5.62301,3.046992302,6,1.2
35497,66.5,8.5,4,northp,5,10.4117,2643.993881,405.0262146,8.78375,26.56591829,0.64858,35.02696991,5.162221333,6.525214672,11,2.2
35498,66.5,1.5,4,northp,5,0.7758,631.3140569,380.5691223,11.75428,24.24161957,0.78957,35.11711502,5.29775,6.083604336,7,1.4
35499,66.5,-12.5,4,northp,2,0.7232,1198.233433,406.4074097,10.69844333,21.91197015,0.543163333,35.15088272,5.133463333,2.781745434,3,1.5
35500,66.5,-15.5,4,northp,4,3.5082,1572.526952,382.1223279,10.80509493,21.13958123,0.61044,34.91455078,6.28718,2.334401131,6,1.5
35501,66.5,4.5,4,northp,4,0.7491,832.9142989,379.5814514,9.707945,25.5993488,0.66791,35.07996368,4.878875,6.743660927,10,2.5
35502,66.5,7.5,4,northp,8,4.0368,1860.16496,390.3943176,10.32747267,26.13549119,0.58298,34.82605743,5.15516,6.632552147,19,2.375
35503,66.5,-14.5,4,northp,2,9.706,1197.56846,370.730286,10.341449,21.33018887,0.60267,35.04568481,5.90605,1.131230474,3,1.5
35504,66.5,6.5,4,northp,2,1.0273,1113.279491,378.1729736,10.60792,26.15995994,0.62592,34.6297493,5.394793333,6.719855309,4,2
35505,66.5,3.5,4,northp,5,0.3713,637.5932233,383.094574,10.89981,25.17653628,0.73385,35.10598373,5.1369,6.653474808,9,1.8
35506,66.5,-13.5,4,northp,2,3.7632,1472.702811,369.5025458,9.73032,21.68972361,0.53484,35.06015396,4.38291,1.763965607,3,1.5
35507,66.5,2.5,4,northp,4,0.6285,768.5575014,386.253418,11.57601,24.85019251,0.78121,35.11510468,5.30077,6.402843475,5,1.25
35508,66.5,5.5,4,northp,3,1.801,1186.508204,377.0289612,9.56477,25.87530715,0.66304,34.8002243,5.102026667,6.673989296,5,1.666666667
35509,66.5,-16.5,4,northp,3,NA,2007.115852,376.0080447,9.10498,21.82065917,0.6795,34.89156342,6.70498,2.277742386,4,1.333333333
35510,66.5,3.5,5,northp,1,0.9918,1311.141528,347.7627869,9.26843,34.68257145,0.516225,34.88370132,4.82063,7.795969963,1,1
35511,66.5,7.5,5,northp,2,1.268,1608.281142,339.3109131,4.96508,32.44011301,0.53495,34.47885132,3.893776,7.866953373,3,1.5
35512,66.5,1.5,5,northp,3,1.0639,1366.120736,354.7359924,7.43607,34.19996379,0.57942,35.1026001,4.9019,7.636652946,4,1.333333333
35513,66.5,5.5,5,northp,11,0.9246,1532.175139,337.0991211,8.007633333,32.41917551,0.59069,34.49047089,4.257075,7.816699505,14,1.272727273
35514,66.5,2.5,5,northp,6,0.8927,1356.525211,353.5493774,7.59639,34.48243255,0.60134,35.01531219,4.9019,7.743505955,8,1.333333333
35515,66.5,4.5,5,northp,6,1.0273,1312.278611,339.854248,8.263636667,33.41850542,0.532646667,34.70232773,5.09456,7.687719345,10,1.666666667
35516,66.5,6.5,5,northp,4,1.268,1559.745919,338.2931213,5.1405,31.79648451,0.58033,34.33311081,3.184646,7.955456257,6,1.5
35517,66.5,2.5,6,northp,11,1.0639,1502.142294,330.2836914,4.39651,31.67590117,0.35878,35.05923843,3.294023333,9.269976616,23,2.090909091
35518,66.5,-25.5,7,northp,12,0.6285,1019.498263,297.5177307,2.09259,31.44207824,0.253313333,33.07175064,1.31904,5.019690514,24,2
35519,66.5,5.5,7,northp,16,0.5859,1353.623925,313.9621887,2.19647,33.99710614,0.2698425,34.62908936,2.27075,11.15817547,55,3.4375
35520,66.5,6.5,7,northp,14,0.8322,1736.555678,313.1312256,0.41142,34.07194642,0.198516667,34.41830444,2.34982,11.51442432,60,4.285714286
35521,66.5,4.5,7,northp,10,0.4425,1207.434764,313.910614,1.394577333,33.2763943,0.26637,34.86262894,2.62462,10.9070816,17,1.7
35522,66.5,7.5,7,northp,11,0.7758,1686.873439,333.2368164,1.57594,34.66018604,0.16571,34.35828018,2.0263,11.81573868,48,4.363636364
35523,66.5,-24.5,7,northp,10,1.268,1412.190669,312.1093405,1.99882,30.59348098,0.27312,33.16881561,1.49745,6.655327797,16,1.6
35524,66.5,3.5,7,northp,5,0.5859,1126.750037,315.2319336,1.564351,31.7816859,0.28247,34.90896988,2.407931167,10.72957611,6,1.2
35525,66.5,1.5,7,northp,5,0.8322,1268.305689,333.6558228,1.486216667,27.967901,0.31062,34.87550735,1.69611,10.90117836,6,1.2
35526,66.5,2.5,7,northp,2,0.3342,1063.000993,336.0055847,1.29415,29.29753995,0.24825,34.87365723,2.535605,10.70635605,6,3
35527,66.5,2.5,8,northp,10,0.4747,1092.947216,319.9519653,0.44068,26.96631067,0.21397,35.00094986,1.759426667,11.57809544,28,2.8
35528,66.5,7.5,3,northp,2,0.3342,278.6468219,389.1089783,11.70575,12.07810163,0.727305,35.05628204,5.39731,6.452393055,2,1
35529,66.5,9.5,3,northp,2,0.6742,385.1239328,379.2780457,10.98743,12.36895928,0.74783,34.90336227,4.864923333,5.937108517,2,1
35530,66.5,9.5,4,northp,3,7.0775,2419.079664,379.6591797,10.45589417,26.89817178,0.62205,34.89779282,5.543673333,5.910363197,4,1.333333333
35531,66.5,-10.5,6,northp,9,0.4747,916.0420989,286.5715332,1.855166667,33.74787349,0.298885,34.81711578,1.82249,4.871711731,19,2.111111111
35532,66.5,0.5,11,northp,1,NA,322.1516852,386.2440491,10.1699,0.851538596,0.56603,34.97602844,4.22359,7.218351841,1,1
35533,65.5,-7.5,2,northw,1,NA,219.4501032,389.7872925,10.03549,3.533740112,0.68564,34.97847366,5.74241,1.647182465,2,2
35534,65.5,-5.5,3,northw,3,0.3115,216.670015,390.3472595,12.09679,12.43783776,0.71227,34.89806366,5.53913,2.707520962,4,1.333333333
35535,65.5,-2.5,3,northw,5,0.3342,212.6247439,379.6428528,10.49435167,12.9656607,0.71439,34.935215,5.14378,4.768362999,8,1.6
35536,65.5,-4.5,4,northw,4,0.7232,487.6463425,363.1061707,9.682076667,23.18621327,0.67095,35.04624939,5.410023333,4.093435764,6,1.5
35537,65.5,-3.5,4,northw,3,0.6742,547.6011597,365.0232849,9.75403,23.91764386,0.679396667,35.06855392,5.27666,4.737178326,5,1.666666667
35538,65.5,-0.5,4,northw,8,0.6742,627.0292514,372.954895,11.08593,25.35272379,0.69517,35.11952209,4.72647,6.975252151,14,1.75
35539,65.5,0.5,4,northw,9,2.1464,733.9873222,367.6709595,11.08593,25.18240434,0.69517,35.11872101,4.72647,5.924440861,17,1.888888889
35540,65.5,-1.5,4,northw,8,0.3983,568.6126939,373.4439087,11.32939,25.33228976,0.714967,35.08921432,5.02987,6.250240803,16,2
35541,65.5,-3.5,5,northw,19,1.4088,1445.969311,332.3435669,7.447543333,32.64221024,0.48184,35.15212631,3.72008,5.587378979,49,2.578947368
35542,65.5,-7.5,5,northw,7,2.4699,1619.421981,319.013031,5.45082,32.54137343,0.443765333,35.14714432,3.324596667,4.380732536,18,2.571428571
35543,65.5,-4.5,5,northw,8,1.1821,1331.510658,324.4294739,7.88993,32.84876581,0.41319,35.14832306,3.9877925,5.513059616,23,2.875
35544,65.5,-0.5,5,northw,14,1.0273,1375.870964,348.4688721,7.60527,33.69194293,0.5548625,35.03902054,5.385341667,6.729694843,33,2.357142857
35545,65.5,-10.5,5,northw,8,2.7441,1652.199107,303.6279297,3.84915,32.61377274,0.53079,34.80093002,5.49857,2.880942106,11,1.375
35546,65.5,-11.5,5,northw,8,1.1413,1119.821209,312.0258484,5.949706429,32.42046371,0.40142,34.73800659,3.69331,3.660970449,16,2
